I1,U1,U2,U3,R
0.0747749249749917,1.49549849949983,5,13.5045015005002,10
0.075025008336112,1.50050016672224,5,13.4994998332778,10
0.0752750916972324,1.50550183394465,5,13.4944981660554,10
0.0755251750583528,1.51050350116706,5,13.4894964988329,10
0.0757752584194732,1.51550516838946,5,13.4844948316105,10
0.0760253417805935,1.52050683561187,5,13.4794931643881,10
0.0762754251417139,1.52550850283428,5,13.4744914971657,10
0.0765255085028343,1.53051017005669,5,13.4694898299433,10
0.0767755918639546,1.53551183727909,5,13.4644881627209,10
0.077025675225075,1.5405135045015,5,13.4594864954985,10
0.0772757585861954,1.54551517172391,5,13.4544848282761,10
0.0775258419473158,1.55051683894632,5,13.4494831610537,10
0.0777759253084361,1.55551850616872,5,13.4444814938313,10
0.0780260086695565,1.56052017339113,5,13.4394798266089,10
0.0782760920306769,1.56552184061354,5,13.4344781593865,10
0.0785261753917973,1.57052350783595,5,13.4294764921641,10
0.0787762587529176,1.57552517505835,5,13.4244748249416,10
0.079026342114038,1.58052684228076,5,13.4194731577192,10
0.0792764254751584,1.58552850950317,5,13.4144714904968,10
0.0795265088362788,1.59053017672558,5,13.4094698232744,10
0.0797765921973991,1.59553184394798,5,13.404468156052,10
0.0800266755585195,1.60053351117039,5,13.3994664888296,10
0.0802767589196399,1.6055351783928,5,13.3944648216072,10
0.0805268422807603,1.61053684561521,5,13.3894631543848,10
0.0807769256418806,1.61553851283761,5,13.3844614871624,10
0.081027009003001,1.62054018006002,5,13.37945981994,10
0.0812770923641214,1.62554184728243,5,13.3744581527176,10
0.0815271757252417,1.63054351450484,5,13.3694564854952,10
0.0817772590863621,1.63554518172724,5,13.3644548182728,10
0.0820273424474825,1.64054684894965,5,13.3594531510503,10
0.0822774258086029,1.64554851617206,5,13.3544514838279,10
0.0825275091697232,1.65055018339446,5,13.3494498166055,10
0.0827775925308436,1.65555185061687,5,13.3444481493831,10
0.083027675891964,1.66055351783928,5,13.3394464821607,10
0.0832777592530844,1.66555518506169,5,13.3344448149383,10
0.0835278426142047,1.67055685228409,5,13.3294431477159,10
0.0837779259753251,1.6755585195065,5,13.3244414804935,10
0.0840280093364455,1.68056018672891,5,13.3194398132711,10
0.0842780926975659,1.68556185395132,5,13.3144381460487,10
0.0845281760586862,1.69056352117372,5,13.3094364788263,10
0.0847782594198066,1.69556518839613,5,13.3044348116039,10
0.085028342780927,1.70056685561854,5,13.2994331443815,10
0.0852784261420474,1.70556852284095,5,13.2944314771591,10
0.0855285095031677,1.71057019006335,5,13.2894298099366,10
0.0857785928642881,1.71557185728576,5,13.2844281427142,10
0.0860286762254085,1.72057352450817,5,13.2794264754918,10
0.0862787595865288,1.72557519173058,5,13.2744248082694,10
0.0865288429476492,1.73057685895298,5,13.269423141047,10
0.0867789263087696,1.73557852617539,5,13.2644214738246,10
0.08702900966989,1.7405801933978,5,13.2594198066022,10
0.0872790930310103,1.74558186062021,5,13.2544181393798,10
0.0875291763921307,1.75058352784261,5,13.2494164721574,10
0.0877792597532511,1.75558519506502,5,13.244414804935,10
0.0880293431143715,1.76058686228743,5,13.2394131377126,10
0.0882794264754918,1.76558852950984,5,13.2344114704902,10
0.0885295098366122,1.77059019673224,5,13.2294098032678,10
0.0887795931977326,1.77559186395465,5,13.2244081360453,10
0.089029676558853,1.78059353117706,5,13.2194064688229,10
0.0892797599199733,1.78559519839947,5,13.2144048016005,10
0.0895298432810937,1.79059686562187,5,13.2094031343781,10
0.0897799266422141,1.79559853284428,5,13.2044014671557,10
0.0900300100033345,1.80060020006669,5,13.1993997999333,10
0.0902800933644548,1.8056018672891,5,13.1943981327109,10
0.0905301767255752,1.8106035345115,5,13.1893964654885,10
0.0907802600866956,1.81560520173391,5,13.1843947982661,10
0.0910303434478159,1.82060686895632,5,13.1793931310437,10
0.0912804268089363,1.82560853617873,5,13.1743914638213,10
0.0915305101700567,1.83061020340113,5,13.1693897965989,10
0.0917805935311771,1.83561187062354,5,13.1643881293765,10
0.0920306768922974,1.84061353784595,5,13.1593864621541,10
0.0922807602534178,1.84561520506836,5,13.1543847949316,10
0.0925308436145382,1.85061687229076,5,13.1493831277092,10
0.0927809269756586,1.85561853951317,5,13.1443814604868,10
0.0930310103367789,1.86062020673558,5,13.1393797932644,10
0.0932810936978993,1.86562187395799,5,13.134378126042,10
0.0935311770590197,1.87062354118039,5,13.1293764588196,10
0.09378126042014,1.8756252084028,5,13.1243747915972,10
0.0940313437812604,1.88062687562521,5,13.1193731243748,10
0.0942814271423808,1.88562854284762,5,13.1143714571524,10
0.0945315105035012,1.89063021007002,5,13.10936978993,10
0.0947815938646215,1.89563187729243,5,13.1043681227076,10
0.0950316772257419,1.90063354451484,5,13.0993664554852,10
0.0952817605868623,1.90563521173725,5,13.0943647882628,10
0.0955318439479827,1.91063687895965,5,13.0893631210403,10
0.095781927309103,1.91563854618206,5,13.0843614538179,10
0.0960320106702234,1.92064021340447,5,13.0793597865955,10
0.0962820940313438,1.92564188062688,5,13.0743581193731,10
0.0965321773924642,1.93064354784928,5,13.0693564521507,10
0.0967822607535845,1.93564521507169,5,13.0643547849283,10
0.0970323441147049,1.9406468822941,5,13.0593531177059,10
0.0972824274758253,1.94564854951651,5,13.0543514504835,10
0.0975325108369457,1.95065021673891,5,13.0493497832611,10
0.097782594198066,1.95565188396132,5,13.0443481160387,10
0.0980326775591864,1.96065355118373,5,13.0393464488163,10
0.0982827609203068,1.96565521840614,5,13.0343447815939,10
0.0985328442814271,1.97065688562854,5,13.0293431143715,10
0.0987829276425475,1.97565855285095,5,13.024341447149,10
